postal code,long,lat
568565,103.840203,1.371452
568563,103.840144,1.37147
568561,103.840084,1.371436
568559,103.840024,1.371434
568553,103.839846,1.371408
568555,103.839905,1.371419
568557,103.839965,1.371421
568747,103.840076,1.371238
568745,103.840017,1.371239
568743,103.839953,1.371218
568749,103.840136,1.371256
568756,103.840419,1.370898
568754,103.840355,1.370887
568752,103.840295,1.370879
568750,103.840235,1.370871
568748,103.840176,1.370862
568610,103.840281,1.370673
568608,103.840229,1.370666
568744,103.840205,1.37063
568746,103.840124,1.370857
560102,103.839324,1.370732
560103,103.839241,1.371089
562104,103.838416,1.371615
560108,103.838203,1.371058
560101,103.839394,1.370346
569923,103.839238,1.369726
569920,103.839123,1.369498
569921,103.838717,1.36939
560229,103.83819,1.369135
560230,103.837815,1.368955
560110,103.837276,1.370552
560109,103.837488,1.370176
560111,103.837312,1.370972
560107,103.837268,1.371467
560256,103.835958,1.370737
560112,103.83574,1.371375
568994,103.83502,1.371588
568995,103.834991,1.371566
560257,103.835659,1.370213
561256,103.836057,1.370468
569384,103.835486,1.36893
560258,103.836509,1.369982
560231,103.837444,1.368687
560232,103.837103,1.368443
560233,103.836745,1.367642
560234,103.83652,1.367284
569383,103.835332,1.367252
560235,103.836402,1.366917
560244,103.834582,1.367407
560245,103.834693,1.367771
560247,103.833856,1.36809
560246,103.83364,1.367715
560248,103.832605,1.368338
568197,103.832831,1.369509
568207,103.833061,1.369731
568224,103.833392,1.369932
560251,103.833679,1.369646
560250,103.833553,1.369181
560249,103.834,1.368639
560252,103.834315,1.36932
560253,103.834751,1.369707
561253,103.834143,1.370067
568223,103.833463,1.370029
568217,103.833621,1.370245
568216,103.833853,1.370496
560254,103.834689,1.370285
561255,103.834692,1.370494
560255,103.8347,1.370726
568999,103.834851,1.371396
569001,103.834801,1.371317
569000,103.83483,1.371342
568998,103.834891,1.371435
568997,103.834915,1.371485
568996,103.834961,1.371519
569002,103.834507,1.37142
569003,103.83444,1.371438
569007,103.834242,1.371517
569006,103.834291,1.371493
569005,103.834335,1.371475
569004,103.834381,1.371457
569008,103.834152,1.371574
569009,103.834094,1.371613
569011,103.833982,1.371643
569010,103.834022,1.371625
569012,103.833921,1.371654
568255,103.833594,1.37115
568253,103.833511,1.37117
568257,103.833738,1.371117
568259,103.833845,1.371117
568263,103.833799,1.37074
568264,103.833881,1.370732
568262,103.833678,1.370773
568261,103.833568,1.370763
568258,103.833412,1.370767
568260,103.833488,1.370766
568212,103.833474,1.370551
568213,103.833547,1.370544
568214,103.833669,1.370511
568215,103.833728,1.370511
568218,103.833452,1.370275
568219,103.83337,1.370279
568220,103.833249,1.370296
568209,103.833139,1.37058
568210,103.833271,1.370569
568211,103.833343,1.370562
568256,103.833281,1.370778
568254,103.833209,1.370784
568252,103.833077,1.370799
568250,103.833005,1.3708
568208,103.833067,1.370586
568206,103.832935,1.370599
568248,103.83287,1.370816
568246,103.832801,1.370819
568245,103.833031,1.371205
568251,103.833357,1.371162
568249,103.833271,1.371182
568247,103.833142,1.371191
577396,103.832124,1.371522
577397,103.832147,1.371629
577395,103.832057,1.371415
577394,103.832012,1.371327
577393,103.831948,1.371232
577392,103.8319,1.371123
577391,103.831892,1.371007
577390,103.831804,1.370915
577389,103.831795,1.370784
568178,103.832345,1.37015
568181,103.832415,1.370138
568198,103.832484,1.370443
568200,103.832628,1.370603
568202,103.832732,1.37061
568204,103.832864,1.370604
568196,103.832651,1.370324
568194,103.832723,1.370318
568192,103.8329,1.370323
568190,103.832978,1.370321
568221,103.833161,1.370292
568222,103.833207,1.369985
568188,103.832926,1.370016
568186,103.832836,1.370017
568184,103.832696,1.370069
568182,103.832623,1.370076
568199,103.832614,1.36973
568201,103.832686,1.369723
568203,103.832823,1.369715
568205,103.832918,1.369717
568195,103.832642,1.369424
568180,103.832312,1.369682
568179,103.832355,1.369784
568183,103.832311,1.369547
568185,103.832319,1.369474
568187,103.832331,1.369345
568191,103.832358,1.369172
568189,103.832338,1.369269
568193,103.832365,1.369099
577671,103.830342,1.370221
577673,103.830397,1.370228
577675,103.830453,1.37022
577679,103.83056,1.370247
577677,103.830509,1.370211
577685,103.830725,1.370246
577683,103.830668,1.370261
577681,103.830614,1.370254
577687,103.83078,1.370254
577689,103.830837,1.370239
577691,103.830882,1.370287
577693,103.830949,1.3703
577674,103.830641,1.370505
577676,103.830689,1.37051
577678,103.830731,1.370518
577680,103.830776,1.370527
577682,103.830825,1.370535
577684,103.830866,1.370543
577686,103.83092,1.370549
577688,103.83097,1.370561
577692,103.831055,1.370573
577690,103.831011,1.370569
577694,103.831105,1.370583
577703,103.831249,1.370386
577701,103.831195,1.370379
577699,103.831143,1.370355
577695,103.831047,1.370335
577697,103.831086,1.370364
577705,103.831303,1.370394
577707,103.831358,1.370401
577711,103.831466,1.370416
577709,103.831416,1.370385
577716,103.831737,1.370479
577715,103.831672,1.370444
577714,103.831612,1.370452
577712,103.831522,1.370411
577713,103.831582,1.370428
577708,103.831689,1.370746
577710,103.831725,1.370753
577706,103.831611,1.370819
577704,103.831557,1.370812
577698,103.8314,1.370716
577700,103.831473,1.370725
577702,103.831533,1.370733
577696,103.831352,1.370715
577457,103.831179,1.371051
577459,103.831223,1.371057
577461,103.831267,1.371067
578376,103.83153,1.371081
578285,103.831513,1.370987
578287,103.83161,1.371271
578286,103.831566,1.371163
578288,103.831667,1.371371
578289,103.831703,1.371475
578290,103.831733,1.371564
578291,103.831777,1.371669
577463,103.831372,1.371414
577462,103.831317,1.371418
576972,103.831377,1.371631
576970,103.831293,1.371624
576968,103.831212,1.371617
576966,103.831154,1.37161
576964,103.831032,1.371596
577454,103.831099,1.371396
577456,103.831152,1.371408
577458,103.831208,1.371406
577460,103.831262,1.371412
577452,103.831051,1.371267
577450,103.831002,1.371264
577455,103.831142,1.371044
577453,103.831086,1.371039
577449,103.831004,1.371023
577451,103.831045,1.371031
577447,103.83095,1.371016
577445,103.830907,1.371009
577448,103.830951,1.371255
577446,103.830905,1.371249
577444,103.830851,1.371242
577442,103.830802,1.37124
577440,103.830709,1.37123
576960,103.830925,1.371596
576962,103.830975,1.371589
576958,103.830841,1.371576
576956,103.830774,1.371572
576952,103.830618,1.371546
576954,103.830683,1.371556
576950,103.830503,1.37153
576949,103.830426,1.37152
576945,103.830245,1.371505
576947,103.830325,1.371507
577428,103.830429,1.371203
577430,103.830486,1.371188
577424,103.830323,1.371168
577426,103.830375,1.371196
577422,103.830267,1.371173
577419,103.830214,1.371154
577420,103.830214,1.370904
577421,103.830281,1.370921
577423,103.830344,1.370927
577425,103.830409,1.370939
577427,103.830472,1.370949
577431,103.830586,1.370961
577429,103.830535,1.370955
577432,103.830541,1.371195
577434,103.830595,1.371202
577436,103.830648,1.371208
577438,103.830662,1.371178
577435,103.830687,1.370977
577433,103.830638,1.370968
577437,103.830734,1.370981
577439,103.83078,1.370987
577441,103.830821,1.370995
577443,103.830865,1.371001
577672,103.830594,1.370496
577670,103.830541,1.37049
577668,103.830483,1.370477
577666,103.83043,1.37047
577664,103.830376,1.370464
577662,103.830322,1.370457
577660,103.830267,1.37045
577658,103.830213,1.370444
577669,103.830306,1.370226
577667,103.830176,1.3702
577655,103.830159,1.370437
577653,103.830118,1.37043
577651,103.830076,1.370424
577649,103.830033,1.370413
577647,103.82999,1.370407
577645,103.829987,1.370456
577416,103.830103,1.370887
577414,103.830059,1.37088
577412,103.83001,1.370873
577410,103.829972,1.370867
578431,103.829685,1.370636
578430,103.82969,1.370691
578429,103.829694,1.370746
578427,103.829698,1.3708
578425,103.829707,1.370855
578423,103.829716,1.370921
578421,103.829749,1.371122
578419,103.829754,1.371178
578417,103.829766,1.371233
577418,103.830149,1.370896
577415,103.830106,1.37114
577417,103.830161,1.371137
577413,103.830052,1.371134
577411,103.829998,1.371127
577408,103.829959,1.371136
577409,103.829941,1.371172
576939,103.830009,1.371478
576941,103.830075,1.371479
576943,103.830157,1.371492
578413,103.829791,1.371341
578411,103.829786,1.371396
578409,103.829777,1.371453
578407,103.829781,1.371508
578405,103.829785,1.371563
578403,103.829789,1.371613
578415,103.829797,1.371285
578395,103.829386,1.370985
578393,103.829384,1.371044
578391,103.829384,1.371096
578389,103.829375,1.371152
578387,103.829404,1.371205
578385,103.829409,1.371253
577548,103.829179,1.371418
577549,103.829254,1.371487
577550,103.829296,1.371543
577551,103.829343,1.371597
577552,103.829386,1.37165
577547,103.829072,1.371346
578677,103.829124,1.37112
578678,103.82912,1.371069
578679,103.829116,1.371015
578681,103.829109,1.370905
578680,103.829109,1.37096
578396,103.829373,1.370926
578398,103.829377,1.370875
578682,103.829096,1.370844
578683,103.829094,1.370786
578684,103.829091,1.370724
578685,103.829085,1.370652
578686,103.82908,1.370584
578689,103.829078,1.370423
578690,103.829072,1.370369
578691,103.829072,1.370315
578692,103.829068,1.37026
578693,103.829062,1.370205
578695,103.829068,1.370094
578694,103.829077,1.370149
578424,103.829318,1.37013
578422,103.829319,1.370188
578420,103.829323,1.370243
578416,103.829332,1.370353
578418,103.829328,1.370298
578414,103.829337,1.370408
578412,103.829342,1.370463
578688,103.829082,1.370479
578687,103.829078,1.370516
578410,103.829346,1.370518
578408,103.829353,1.370591
578406,103.829354,1.37065
578404,103.829364,1.37071
578402,103.829368,1.370766
578400,103.829372,1.37082
578432,103.829681,1.370581
578433,103.829673,1.370526
578434,103.829668,1.370476
578435,103.829659,1.370411
577646,103.829579,1.370125
577648,103.829641,1.3701
577650,103.829691,1.370139
577652,103.829745,1.370146
577654,103.829803,1.370124
577656,103.829853,1.370159
577657,103.829908,1.370166
577659,103.829962,1.370173
577663,103.830071,1.370187
577661,103.830017,1.37018
577665,103.830129,1.370166
578428,103.829297,1.37003
578426,103.82931,1.370078
578696,103.829067,1.370053
560259,103.831447,1.368696
569969,103.830279,1.368224
575566,103.829675,1.366424
573929,103.829612,1.365857
573930,103.829718,1.365817
573936,103.830155,1.365562
573935,103.830071,1.365599
573934,103.829998,1.365642
573933,103.829943,1.365694
573932,103.82987,1.365726
573931,103.829802,1.36578
575571,103.830965,1.366152
573938,103.83029,1.365471
573937,103.830232,1.365515
573939,103.830341,1.365445
573940,103.830411,1.365412
573941,103.830465,1.365372
575570,103.831478,1.365534
575567,103.831733,1.366167
575572,103.831125,1.366529
575568,103.832206,1.365971
575569,103.831898,1.365632
575565,103.832721,1.36527
575574,103.832245,1.36414
575729,103.832254,1.36301
575730,103.832129,1.362728
579980,103.831442,1.362812
579981,103.83137,1.363447
576812,103.830536,1.363874
576814,103.830589,1.363847
576810,103.830433,1.363925
576816,103.830692,1.363793
576818,103.830755,1.363771
576825,103.83094,1.364074
576826,103.830999,1.364042
576824,103.83085,1.364136
576822,103.830685,1.364203
576823,103.830783,1.36415
575575,103.831783,1.364036
575576,103.831656,1.364088
575577,103.83147,1.3642
575578,103.831299,1.365071
576821,103.830633,1.364254
576820,103.830527,1.364275
576819,103.83048,1.364331
576817,103.830394,1.364403
576815,103.830337,1.36444
576813,103.830237,1.364483
576804,103.830219,1.364024
576806,103.830275,1.364002
576808,103.830372,1.363951
576802,103.830128,1.364078
576800,103.830068,1.3641
576796,103.829899,1.364179
576798,103.829958,1.364151
576811,103.830173,1.364504
576794,103.829794,1.364219
576792,103.829732,1.364239
576801,103.829772,1.36473
576799,103.829698,1.364728
576803,103.829852,1.364647
576805,103.829923,1.364644
576807,103.830018,1.364586
576809,103.83008,1.36456
576797,103.829608,1.364783
576795,103.829545,1.364814
576793,103.82945,1.364875
576791,103.829394,1.364913
576789,103.829263,1.3649
576787,103.829216,1.364927
573928,103.828922,1.36525
573920,103.82862,1.365157
576778,103.828694,1.365144
573919,103.828661,1.365095
576776,103.828648,1.364646
576775,103.82881,1.364719
576779,103.828947,1.364641
576777,103.828863,1.364698
576780,103.829025,1.364618
576781,103.829116,1.36457
576782,103.829176,1.364549
576784,103.829332,1.364468
576783,103.829268,1.36449
576837,103.828969,1.364276
576835,103.828908,1.364311
576836,103.828623,1.364346
576855,103.828816,1.363999
576984,103.828664,1.364044
576985,103.828662,1.363995
576986,103.828658,1.363824
576987,103.828658,1.363752
578162,103.828806,1.363754
576838,103.828885,1.363968
576842,103.829119,1.363878
576840,103.829033,1.363913
576844,103.829246,1.363834
576846,103.829328,1.363784
576845,103.829408,1.364081
576843,103.829344,1.364119
576839,103.829118,1.364204
576841,103.82919,1.364174
576785,103.829419,1.364397
576786,103.829481,1.364373
576788,103.829585,1.364336
576790,103.829642,1.364301
576850,103.829614,1.363982
576848,103.829541,1.364008
576847,103.829444,1.363746
576852,103.829755,1.363917
576854,103.829826,1.363885
576851,103.829718,1.363541
576853,103.829784,1.363599
576849,103.829651,1.363637
578174,103.829486,1.363495
578176,103.82961,1.363387
578178,103.829661,1.363364
578175,103.829507,1.36308
578171,103.829301,1.363183
578173,103.82937,1.363154
578170,103.82916,1.363249
578168,103.829103,1.363269
578172,103.829394,1.363519
578169,103.829263,1.363583
578167,103.829193,1.363613
578165,103.829064,1.363685
578163,103.828993,1.36372
578164,103.828778,1.363377
578166,103.828968,1.36334
578705,103.828834,1.363187
578716,103.828884,1.363186
578707,103.828918,1.363158
578711,103.829129,1.363064
578709,103.829066,1.363091
578712,103.829269,1.36298
578713,103.82934,1.362943
577001,103.829002,1.362665
578710,103.829006,1.362828
578708,103.828818,1.362888
578706,103.828735,1.362883
576997,103.828717,1.362664
576999,103.828817,1.362662
576998,103.828645,1.362312
577000,103.828781,1.362305
577003,103.829015,1.362353
577002,103.828872,1.3623
577004,103.829107,1.362377
578750,103.829344,1.362179
578752,103.829398,1.362203
577006,103.829349,1.362467
577005,103.829277,1.362447
577008,103.829546,1.362543
577007,103.829487,1.362532
578756,103.829507,1.362252
578754,103.829453,1.362227
578758,103.829561,1.362275
578760,103.829614,1.362301
578762,103.829751,1.362453
578715,103.829538,1.362855
578714,103.829486,1.362892
578177,103.829597,1.363029
579982,103.830459,1.363311
579978,103.830286,1.362323
579979,103.830949,1.362242
576442,103.831044,1.361428
575102,103.830383,1.361593
575100,103.830255,1.361616
575101,103.830318,1.361589
575105,103.830574,1.361529
575103,103.830446,1.361559
575104,103.830511,1.361561
575107,103.830702,1.361499
575106,103.830639,1.361529
575108,103.830816,1.361474
575109,103.830951,1.361407
575087,103.830624,1.361204
575089,103.83069,1.361196
575083,103.830511,1.361226
575085,103.830568,1.361226
575081,103.830455,1.361245
575079,103.830399,1.361245
575077,103.830342,1.361262
575073,103.83023,1.361277
575075,103.830286,1.361262
575037,103.830455,1.360819
575039,103.830409,1.36082
575041,103.830348,1.360824
575045,103.830235,1.360827
575043,103.830302,1.360825
575047,103.830201,1.360827
575049,103.829998,1.360841
575051,103.829966,1.360901
575053,103.829959,1.360958
575055,103.829944,1.361013
575057,103.829933,1.361069
575071,103.830183,1.361282
575065,103.829886,1.361292
575067,103.829868,1.361346
575061,103.829907,1.36118
575063,103.829895,1.361236
575059,103.829917,1.361124
575080,103.829562,1.361232
575082,103.829562,1.361271
575086,103.829528,1.361427
575084,103.829545,1.36139
575088,103.829554,1.361498
575093,103.829742,1.36167
575094,103.829788,1.361669
575069,103.829873,1.361396
575099,103.8302,1.361625
575097,103.830016,1.361663
575098,103.830056,1.36166
575096,103.829953,1.361655
575095,103.829901,1.361667
578763,103.829902,1.361961
578761,103.829828,1.361938
578759,103.829769,1.361921
578757,103.82971,1.361904
578749,103.829473,1.361835
578747,103.829413,1.361818
578751,103.829531,1.361852
578753,103.829591,1.361869
578755,103.82965,1.361887
575092,103.829631,1.361602
575091,103.829604,1.361562
575090,103.829573,1.361529
578743,103.829191,1.361721
578741,103.829132,1.361686
578745,103.829358,1.361796
578748,103.829291,1.362153
578746,103.829238,1.362127
578744,103.829192,1.36211
578740,103.829036,1.362058
578742,103.829073,1.36207
578736,103.828927,1.362035
578738,103.828985,1.362047
578734,103.828866,1.362011
578730,103.828789,1.36199
578732,103.828781,1.36205
578728,103.828754,1.361975
578726,103.828696,1.361947
578724,103.828644,1.36193
578727,103.828818,1.361563
578725,103.828661,1.361551
578729,103.828855,1.361577
578731,103.828902,1.3616
578733,103.828949,1.361617
578735,103.828986,1.361636
578739,103.829074,1.361663
578737,103.829023,1.361645
575078,103.829584,1.361175
575072,103.829606,1.36101
575074,103.829605,1.361063
575076,103.829584,1.361121
575070,103.829627,1.360952
575068,103.829649,1.360911
575062,103.829754,1.360626
575064,103.829702,1.36069
575066,103.829653,1.360733
575060,103.829812,1.360593
575058,103.829843,1.360581
575050,103.83015,1.360516
575052,103.830084,1.360515
575054,103.830022,1.360521
575056,103.829907,1.360559
575728,103.829314,1.360433
576996,103.828517,1.362317
576995,103.828562,1.362632
576994,103.828564,1.362691
576993,103.828582,1.362852
576992,103.828586,1.362924
576991,103.828592,1.363161
576990,103.828594,1.363232
576989,103.828602,1.363393
576988,103.828605,1.363464
573921,103.828566,1.365259
573922,103.828553,1.365309
573924,103.828483,1.365451
573923,103.828512,1.365374
573925,103.828461,1.365524
573926,103.828483,1.365626
573927,103.828531,1.365747
574413,103.828334,1.369647
574425,103.828343,1.370059
574414,103.827947,1.369693
574415,103.828309,1.370163
574416,103.828399,1.370516
574417,103.828424,1.370975
578772,103.820022,1.360621
578774,103.819701,1.360131
578773,103.821716,1.361548
574314,103.828354,1.358995
574315,103.828403,1.359027
574316,103.828455,1.359066
574313,103.828299,1.358953
574312,103.828248,1.358915
574306,103.82809,1.358804
574308,103.828143,1.358839
574310,103.828195,1.358876
574317,103.827933,1.358584
574318,103.827981,1.358614
574319,103.828018,1.35866
574300,103.828019,1.358425
574299,103.827803,1.358405
576510,103.827097,1.358585
576559,103.827077,1.358583
576556,103.827066,1.358577
576560,103.827052,1.358579
576507,103.827134,1.358316
576511,103.827031,1.358286
576509,103.827084,1.3583
574304,103.827433,1.35843
574302,103.827616,1.35839
574124,103.827674,1.358092
574123,103.827706,1.358105
574125,103.827636,1.358078
574128,103.827435,1.358004
574127,103.827489,1.358018
574126,103.827543,1.358035
574130,103.82727,1.357962
574136,103.82715,1.357916
574138,103.827105,1.357895
574134,103.827196,1.357934
574132,103.827237,1.357949
574131,103.827227,1.357599
574133,103.82703,1.357541
574148,103.826694,1.357787
574146,103.826738,1.357797
574145,103.82679,1.357813
574144,103.826894,1.357828
574142,103.826949,1.357843
574140,103.827003,1.357855
576522,103.826733,1.358184
576523,103.826667,1.35816
576524,103.826626,1.358152
576525,103.826585,1.358143
576526,103.826514,1.358115
576527,103.826468,1.3581
576528,103.826417,1.358087
576529,103.826366,1.358074
576472,103.826459,1.3584
576519,103.826712,1.358496
576521,103.82664,1.358478
576520,103.826777,1.3582
576517,103.826827,1.358215
576515,103.826861,1.358225
576513,103.826977,1.358271
576557,103.827005,1.358563
576512,103.826967,1.358556
576514,103.826937,1.358548
576518,103.826765,1.358511
576516,103.826822,1.358525
576487,103.826262,1.358807
576485,103.826325,1.358807
576480,103.826376,1.358617
576482,103.826364,1.35866
576483,103.826351,1.358697
576474,103.826435,1.358456
576476,103.8264,1.358539
576478,103.826389,1.35857
576477,103.826036,1.35842
576479,103.825992,1.35855
576481,103.825977,1.358603
576484,103.825991,1.358702
576490,103.825975,1.3589
576489,103.825937,1.358896
576488,103.825954,1.358843
576486,103.825974,1.358757
579571,103.825595,1.35883
579570,103.825601,1.358798
579568,103.82564,1.358682
579569,103.825622,1.358729
579567,103.825661,1.358612
579566,103.825677,1.358557
579565,103.82569,1.358482
579561,103.825786,1.358226
579562,103.825764,1.358291
579563,103.825749,1.358345
579564,103.825703,1.358432
576475,103.826051,1.358367
576473,103.826065,1.358314
576471,103.826074,1.358276
576535,103.826043,1.35801
576536,103.825981,1.357992
576537,103.825931,1.357977
576538,103.825884,1.357964
579560,103.825815,1.358184
579559,103.825621,1.357975
579558,103.825645,1.357906
579557,103.825666,1.357787
579556,103.825696,1.35767
579572,103.825759,1.357563
579555,103.825744,1.357545
574171,103.825991,1.35756
574170,103.826054,1.357582
574168,103.826111,1.357603
574166,103.826182,1.357632
574164,103.826231,1.357648
576534,103.82609,1.358024
576533,103.826149,1.358038
576532,103.826207,1.35805
576530,103.82629,1.358065
576531,103.826246,1.358057
574151,103.826594,1.357763
574153,103.826551,1.357753
574155,103.826493,1.357732
574157,103.826451,1.357716
574159,103.826351,1.35768
574158,103.826402,1.357697
574161,103.826276,1.357664
574139,103.826516,1.357414
574137,103.826625,1.357436
574150,103.826641,1.357775
574135,103.826822,1.357478
576201,103.826851,1.357217
576203,103.826706,1.35717
576204,103.826614,1.357139
574141,103.826359,1.357346
574430,103.826462,1.357111
574434,103.826195,1.356728
574433,103.826089,1.356905
574431,103.826023,1.357082
574143,103.826101,1.357322
574188,103.825897,1.35724
574147,103.825635,1.357176
574149,103.825618,1.356615
574152,103.825864,1.356263
574169,103.825259,1.356324
574154,103.825076,1.356765
574196,103.824901,1.357276
574156,103.82468,1.356723
574201,103.824428,1.357082
574200,103.824239,1.357467
574198,103.824644,1.357756
574199,103.824357,1.357885
574197,103.824862,1.357701
574172,103.825293,1.357554
576541,103.825236,1.357923
576540,103.825276,1.357916
576539,103.825318,1.357909
576544,103.82505,1.35802
576543,103.825105,1.358007
576542,103.825163,1.357994
576546,103.824954,1.358074
576545,103.825011,1.358045
576547,103.824907,1.358092
576548,103.824807,1.358141
576549,103.824751,1.358158
576550,103.824704,1.358188
576456,103.825024,1.358557
576457,103.825076,1.358577
576458,103.825121,1.358594
576459,103.825178,1.358616
576460,103.825312,1.35866
576461,103.825363,1.35868
576462,103.825405,1.358693
576455,103.824977,1.358529
576454,103.824922,1.358518
576453,103.824866,1.358496
576452,103.82482,1.358478
576451,103.824791,1.358468
576551,103.824651,1.358206
576552,103.824607,1.35824
576558,103.82451,1.358348
576555,103.824471,1.358314
576554,103.82451,1.35829
576553,103.824556,1.35826
574176,103.823185,1.355886
574177,103.823375,1.355846
574180,103.82372,1.355828
574175,103.82375,1.356699
574173,103.824062,1.357016
574174,103.824158,1.356888
574189,103.824461,1.356594
574160,103.824197,1.356423
574162,103.823901,1.35628
574163,103.824372,1.356087
574165,103.824521,1.356248
574167,103.825012,1.356191
574183,103.824755,1.35557
574182,103.824322,1.355473
574181,103.823983,1.355322
574179,103.823633,1.355223
574178,103.823265,1.355215
578775,103.821556,1.356004
787103,103.826093,1.3853
787101,103.82571,1.38475
787805,103.827049,1.384444
787479,103.827965,1.38442
787495,103.828496,1.384428
787497,103.828576,1.384363
787804,103.82763,1.383783
787493,103.827282,1.38368
787803,103.827669,1.38371
787802,103.827714,1.383609
787490,103.827472,1.383386
787489,103.827495,1.383261
787491,103.827393,1.383476
787492,103.827344,1.383576
787484,103.827056,1.382878
787483,103.827018,1.382991
787482,103.826975,1.383086
787480,103.826881,1.383294
787481,103.826927,1.383193
787478,103.826852,1.383374
787477,103.826807,1.383448
787472,103.826329,1.384034
787476,103.826601,1.38321
787475,103.826627,1.383152
787474,103.826661,1.383078
787473,103.82669,1.383003
787471,103.826752,1.382863
787469,103.826834,1.382679
787470,103.826793,1.38277
575851,103.826585,1.373635
576225,103.82662,1.373572
575847,103.826664,1.373497
575857,103.826864,1.373431
576224,103.826853,1.373388
575845,103.826905,1.373384
574418,103.828336,1.371958
575816,103.828433,1.372465
576214,103.828059,1.372604
575813,103.828379,1.372696
575815,103.828408,1.372538
575814,103.828388,1.372612
575812,103.828358,1.372764
575811,103.828351,1.372826
579391,103.828481,1.37306
579393,103.828493,1.373112
579397,103.828488,1.373222
579395,103.828491,1.373167
579396,103.828224,1.373213
579394,103.828227,1.373158
579392,103.82823,1.373103
579390,103.828229,1.373047
579398,103.828221,1.373268
576235,103.827978,1.37323
576215,103.827929,1.372835
575819,103.827771,1.373032
575821,103.827696,1.373078
575823,103.827621,1.373128
575825,103.827554,1.373175
575827,103.827487,1.373213
575829,103.827433,1.373247
575835,103.827196,1.373359
575837,103.827143,1.373363
575833,103.827324,1.373319
575831,103.827377,1.373281
575817,103.827443,1.373588
576234,103.827687,1.373487
576240,103.827668,1.373663
576238,103.827674,1.373601
576236,103.82768,1.373537
575818,103.827437,1.373657
576244,103.827655,1.373786
576242,103.827661,1.373728
576247,103.827648,1.373847
576258,103.827934,1.373943
576256,103.827936,1.373888
576254,103.827951,1.373833
576250,103.827944,1.373719
576248,103.827948,1.373667
576252,103.827953,1.373778
579415,103.828172,1.373698
579413,103.828185,1.373653
576245,103.827953,1.373557
576246,103.82795,1.373613
576243,103.827956,1.373502
576241,103.827958,1.373447
576237,103.827974,1.373285
576239,103.827961,1.373392
579400,103.828218,1.373323
579403,103.828209,1.373378
579405,103.828207,1.373433
579407,103.8282,1.373488
579409,103.828207,1.373543
579411,103.828191,1.373597
579402,103.828465,1.373377
579401,103.828471,1.373332
579399,103.828485,1.373277
579404,103.828457,1.373433
579406,103.828458,1.373471
579412,103.828463,1.373649
579410,103.828466,1.373594
579408,103.82846,1.373534
579418,103.828455,1.373814
579416,103.828458,1.373759
579414,103.82846,1.373704
579420,103.828461,1.373858
579424,103.828429,1.374023
579422,103.828435,1.373989
579417,103.828169,1.373753
579419,103.828181,1.373809
579421,103.828178,1.373864
579423,103.828175,1.373919
579425,103.828172,1.373974
579427,103.82817,1.374029
576262,103.827928,1.374053
576260,103.827931,1.373998
576264,103.827925,1.374108
579429,103.828167,1.374084
579431,103.82816,1.374142
579433,103.828151,1.374231
579435,103.828141,1.374291
579437,103.828138,1.374346
579432,103.828418,1.374243
579430,103.82842,1.374188
579428,103.828423,1.374133
579426,103.828429,1.37408
579434,103.82842,1.374301
579436,103.828418,1.374356
579438,103.828415,1.374411
579440,103.828412,1.374466
579442,103.828409,1.374521
579444,103.828403,1.374555
579446,103.828386,1.3747
579448,103.828381,1.374764
579450,103.828376,1.374842
579445,103.828127,1.374597
579449,103.828117,1.374734
579447,103.828123,1.374663
579451,103.82811,1.374801
576288,103.82784,1.374846
576286,103.827846,1.374785
576284,103.827853,1.374718
576282,103.827858,1.374659
576280,103.827862,1.374605
576278,103.827869,1.374553
576276,103.827873,1.374496
579443,103.828129,1.374531
579441,103.828133,1.374456
579439,103.828136,1.374401
576274,103.827882,1.374436
576272,103.827888,1.374373
576268,103.827905,1.374265
576270,103.827897,1.37432
576266,103.827922,1.37416
576263,103.827627,1.374326
576261,103.827632,1.374269
576265,103.827624,1.374381
576267,103.827621,1.374436
576269,103.827619,1.374491
576271,103.82761,1.374558
576273,103.8276,1.37462
576277,103.827587,1.374739
576279,103.827579,1.3748
576275,103.827594,1.374676
575848,103.82738,1.374533
575850,103.827377,1.374588
575852,103.827374,1.374643
575854,103.827371,1.374698
575856,103.827368,1.374753
575858,103.827365,1.374808
575871,103.827056,1.374755
575870,103.827082,1.374658
575869,103.827101,1.374573
575868,103.827113,1.374509
575846,103.827383,1.374478
575866,103.827154,1.374338
575867,103.827135,1.374411
575864,103.827206,1.374125
575865,103.827185,1.374205
575834,103.8274,1.374081
575836,103.827398,1.374134
575838,103.827394,1.374248
576219,103.827391,1.374313
576221,103.827388,1.374368
576223,103.827397,1.374424
576259,103.827624,1.37419
576257,103.82763,1.374136
576255,103.827634,1.37408
576253,103.827635,1.374019
576251,103.82764,1.373961
576249,103.827642,1.373903
575820,103.827429,1.373716
575822,103.827424,1.37376
575824,103.827418,1.373809
575826,103.827418,1.373865
575828,103.82741,1.373916
575830,103.827406,1.37397
575832,103.827404,1.374026
575863,103.827177,1.373932
575862,103.827162,1.37385
575859,103.827138,1.373701
575861,103.827145,1.373759
575839,103.827085,1.373369
575843,103.826965,1.373379
575841,103.827024,1.373373
575849,103.826984,1.373429
575853,103.826939,1.373433
576217,103.826816,1.373965
575855,103.826727,1.373803
576216,103.826915,1.37411
576218,103.826919,1.374146
576220,103.826911,1.374183
576222,103.826911,1.374225
574088,103.826953,1.375145
576226,103.826762,1.375281
